TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
mypackage.HSLColor,LINE,0.8706896551724138,116,101
mypackage.HSLColor,BRANCH,0.9014084507042254,71,64
mypackage.HSLColor,EXCEPTION,1.0,0,0
mypackage.HSLColor,WEAKMUTATION,0.8489968321013728,947,804
mypackage.HSLColor,OUTPUT,0.0,18,0
mypackage.HSLColor,METHOD,0.0,15,0
mypackage.HSLColor,METHODNOEXCEPTION,0.0,15,0
mypackage.HSLColor,CBRANCH,0.9014084507042254,71,64
