TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
TimeStampSourceCode.TimeStamp,LINE,1.0,72,72
TimeStampSourceCode.TimeStamp,BRANCH,1.0,43,43
TimeStampSourceCode.TimeStamp,EXCEPTION,1.0,0,0
TimeStampSourceCode.TimeStamp,WEAKMUTATION,0.9471624266144814,511,484
TimeStampSourceCode.TimeStamp,OUTPUT,0.0,79,0
TimeStampSourceCode.TimeStamp,METHOD,0.0,21,0
TimeStampSourceCode.TimeStamp,METHODNOEXCEPTION,0.0,21,0
TimeStampSourceCode.TimeStamp,CBRANCH,0.9069767441860465,43,39
