TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
HSLColorSourceCode.HSLColor,LINE,0.9137931034482759,116,106
HSLColorSourceCode.HSLColor,BRANCH,0.9154929577464789,71,65
HSLColorSourceCode.HSLColor,EXCEPTION,1.0,0,0
HSLColorSourceCode.HSLColor,WEAKMUTATION,0.9197465681098205,947,871
HSLColorSourceCode.HSLColor,OUTPUT,0.0,18,0
HSLColorSourceCode.HSLColor,METHOD,0.0,15,0
HSLColorSourceCode.HSLColor,METHODNOEXCEPTION,0.0,15,0
HSLColorSourceCode.HSLColor,CBRANCH,0.8028169014084507,71,57
