TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
mypackage.SubjectParser,LINE,0.38095238095238093,105,40
mypackage.SubjectParser,BRANCH,0.3225806451612903,31,10
mypackage.SubjectParser,EXCEPTION,1.0,0,0
mypackage.SubjectParser,WEAKMUTATION,0.36312849162011174,179,65
mypackage.SubjectParser,OUTPUT,0.0,15,0
mypackage.SubjectParser,METHOD,0.0,7,0
mypackage.SubjectParser,METHODNOEXCEPTION,0.0,7,0
mypackage.SubjectParser,CBRANCH,0.3225806451612903,31,10
